VehicleNum,Lng,Lat,OccupancyStatus,Speed,DateTime
22223,114.173401,22.568216,0,11,2013-10-22 01:51:20
22223,114.173248,22.568001,0,11,2013-10-22 01:51:28
22223,114.173317,22.567484,0,24,2013-10-22 01:51:43
22223,114.172897,22.566883,0,36,2013-10-22 01:51:58
22223,114.171181,22.566883,0,36,2013-10-22 01:52:13
22223,114.170982,22.5669,0,0,2013-10-22 01:52:28
22223,114.170967,22.5669,0,1,2013-10-22 01:52:43
22223,114.170418,22.566883,0,25,2013-10-22 01:52:58
22223,114.169083,22.566799,0,39,2013-10-22 01:53:13
22223,114.167648,22.566799,0,33,2013-10-22 01:53:28
22223,114.166931,22.566833,0,34,2013-10-22 01:53:36
22223,114.165718,22.56675,0,24,2013-10-22 01:53:51
22223,114.165367,22.56665,0,14,2013-10-22 01:54:06
22223,114.16523,22.565901,0,32,2013-10-22 01:54:20
22223,114.164932,22.565468,0,32,2013-10-22 01:54:29
22223,114.164497,22.565367,0,0,2013-10-22 01:54:44
22223,114.164482,22.565384,0,0,2013-10-22 01:54:52
22223,114.164352,22.564867,0,35,2013-10-22 01:55:07
22223,114.164467,22.564617,0,0,2013-10-22 01:55:22
22223,114.164467,22.564501,0,19,2013-10-22 01:55:37
22223,114.164398,22.563517,0,25,2013-10-22 01:55:52
22223,114.162781,22.563183,0,55,2013-10-22 01:56:06
22223,114.161636,22.563032,0,52,2013-10-22 01:56:15
22223,114.159569,22.562267,0,54,2013-10-22 01:56:30
22223,114.158485,22.561684,0,63,2013-10-22 01:56:38
22223,114.156502,22.560417,0,69,2013-10-22 01:56:52
22223,114.15538,22.559566,0,69,2013-10-22 01:57:00
22223,114.153214,22.55785,0,70,2013-10-22 01:57:16
22223,114.1511,22.556433,0,73,2013-10-22 01:57:31
22223,114.148354,22.555866,0,62,2013-10-22 01:57:46
22223,114.146118,22.555483,0,65,2013-10-22 01:58:01
22223,114.144547,22.555582,0,58,2013-10-22 01:58:10
22223,114.143684,22.555651,0,54,2013-10-22 01:58:16
22223,114.141815,22.555834,0,49,2013-10-22 01:58:31
22223,114.140366,22.556932,0,46,2013-10-22 01:58:46
22223,114.14032,22.558416,0,50,2013-10-22 01:59:01
22223,114.140831,22.560284,0,46,2013-10-22 01:59:16
22223,114.141052,22.561684,0,42,2013-10-22 01:59:31
22223,114.140282,22.5632,0,44,2013-10-22 01:59:46
22223,114.139397,22.564182,0,20,2013-10-22 02:00:01
22223,114.139153,22.564466,0,25,2013-10-22 02:00:16
22223,114.138397,22.565283,0,35,2013-10-22 02:00:31
22223,114.137535,22.566267,0,27,2013-10-22 02:00:46
22223,114.136887,22.566784,0,0,2013-10-22 02:01:01
22223,114.136887,22.566799,0,0,2013-10-22 02:01:16
22223,114.136581,22.567249,0,13,2013-10-22 02:01:31
22223,114.13755,22.568367,0,38,2013-10-22 02:01:46
22223,114.138084,22.569401,0,27,2013-10-22 02:02:01
22223,114.137833,22.570551,0,36,2013-10-22 02:02:16
22223,114.137848,22.571934,0,44,2013-10-22 02:02:31
22223,114.138481,22.573717,0,47,2013-10-22 02:02:46
22223,114.138916,22.5749,0,13,2013-10-22 02:03:01
22223,114.138916,22.574883,0,0,2013-10-22 02:03:16
22223,114.138916,22.574883,0,0,2013-10-22 02:03:31
22223,114.138901,22.574867,0,0,2013-10-22 02:03:46
22223,114.138901,22.574883,0,0,2013-10-22 02:04:01
22223,114.138916,22.575033,0,16,2013-10-22 02:04:16
22223,114.138229,22.57555,0,31,2013-10-22 02:04:31
22223,114.137184,22.575899,0,20,2013-10-22 02:04:46
22223,114.136169,22.576218,0,35,2013-10-22 02:05:01
22223,114.13578,22.576918,0,27,2013-10-22 02:05:16
22223,114.135834,22.577433,0,20,2013-10-22 02:05:24
22223,114.135834,22.577433,0,20,2013-10-22 02:05:25
22223,114.135902,22.577917,0,21,2013-10-22 02:05:32
22223,114.135948,22.578917,0,29,2013-10-22 02:05:47
22223,114.135368,22.57925,0,26,2013-10-22 02:06:02
22223,114.134651,22.57925,0,2,2013-10-22 02:06:17
22223,114.134666,22.579283,0,0,2013-10-22 02:09:30
22223,114.134666,22.5793,0,0,2013-10-22 02:09:32
22223,114.134621,22.579283,0,0,2013-10-22 02:14:32
22223,114.134666,22.579268,0,0,2013-10-22 02:18:57
22223,114.134651,22.5793,0,0,2013-10-22 02:19:02
22223,114.134483,22.579184,0,15,2013-10-22 02:19:16
22223,114.133667,22.579317,0,19,2013-10-22 02:19:32
22223,114.132797,22.579582,0,15,2013-10-22 02:19:47
22223,114.132103,22.579582,0,22,2013-10-22 02:20:02
22223,114.131737,22.579567,0,5,2013-10-22 02:20:10
22223,114.131752,22.579582,0,0,2013-10-22 02:20:25
22223,114.131737,22.579599,0,0,2013-10-22 02:20:33
22223,114.131767,22.579666,0,0,2013-10-22 02:25:33
22223,114.131798,22.579634,0,0,2013-10-22 02:30:33
22223,114.131783,22.579416,0,0,2013-10-22 02:35:33
22223,114.131981,22.579582,0,0,2013-10-22 02:40:33
22223,114.131981,22.5795,0,0,2013-10-22 02:45:33
22223,114.131821,22.579567,0,0,2013-10-22 02:50:33
22223,114.131851,22.579666,0,0,2013-10-22 02:55:33
22223,114.131798,22.579651,0,0,2013-10-22 03:00:33
22223,114.131836,22.579582,0,0,2013-10-22 03:05:33
22223,114.131866,22.579567,0,0,2013-10-22 03:10:33
22223,114.132034,22.579367,0,0,2013-10-22 03:15:33
22223,114.131882,22.579451,0,0,2013-10-22 03:20:33
22223,114.131783,22.579567,0,0,2013-10-22 03:25:33
22223,114.131821,22.57955,0,0,2013-10-22 03:30:33
22223,114.131798,22.579666,0,0,2013-10-22 03:35:33
22223,114.131821,22.579651,0,0,2013-10-22 03:40:33
22223,114.131752,22.579533,0,0,2013-10-22 03:45:34
22223,114.131798,22.579617,0,0,2013-10-22 03:50:34
22223,114.131851,22.579567,0,0,2013-10-22 03:55:34
22223,114.131866,22.579634,0,0,2013-10-22 04:00:34
22223,114.131783,22.579517,0,0,2013-10-22 04:05:34
22223,114.131866,22.579451,0,0,2013-10-22 04:10:34
22223,114.131866,22.57955,0,0,2013-10-22 04:15:34
22223,114.131851,22.579634,0,0,2013-10-22 04:20:34
22223,114.131783,22.579567,0,0,2013-10-22 04:25:34
22223,114.131851,22.579651,0,0,2013-10-22 04:30:34
22223,114.131821,22.579617,0,0,2013-10-22 04:35:34
22223,114.131866,22.579582,0,0,2013-10-22 04:40:34
22223,114.131821,22.57955,0,0,2013-10-22 04:45:34
22223,114.131851,22.579582,0,0,2013-10-22 04:50:34
22223,114.131836,22.579582,0,0,2013-10-22 04:55:34
22223,114.131836,22.579468,0,0,2013-10-22 05:00:34
22223,114.131836,22.579533,0,0,2013-10-22 05:05:34
22223,114.131836,22.579617,0,0,2013-10-22 05:10:34
22223,114.131836,22.579617,0,0,2013-10-22 05:10:42
22223,114.131798,22.579683,0,0,2013-10-22 05:15:42
22223,114.131767,22.579733,0,0,2013-10-22 05:20:42
22223,114.131821,22.579683,0,0,2013-10-22 05:25:42
22223,114.131851,22.579782,0,0,2013-10-22 05:30:42
22223,114.131821,22.5797,0,0,2013-10-22 05:35:42
22223,114.131836,22.579733,0,0,2013-10-22 05:40:42
22223,114.131851,22.579733,0,0,2013-10-22 05:45:42
22223,114.131683,22.57955,0,0,2013-10-22 05:50:42
22223,114.131783,22.579651,0,0,2013-10-22 05:55:42
22223,114.131836,22.579634,0,0,2013-10-22 06:00:42
22223,114.132004,22.579599,0,0,2013-10-22 06:05:42
22223,114.131821,22.579634,0,0,2013-10-22 06:10:42
22223,114.131851,22.579617,0,0,2013-10-22 06:15:43
22223,114.131897,22.579582,0,0,2013-10-22 06:20:43
22223,114.131866,22.579617,0,0,2013-10-22 06:21:30
22223,114.131866,22.579617,0,3,2013-10-22 06:21:42
22223,114.130882,22.579582,0,33,2013-10-22 06:21:58
22223,114.130531,22.57865,0,41,2013-10-22 06:22:13
22223,114.129829,22.577984,0,37,2013-10-22 06:22:28
22223,114.12838,22.577818,0,39,2013-10-22 06:22:43
22223,114.127502,22.577667,0,45,2013-10-22 06:22:51
22223,114.125618,22.577383,0,45,2013-10-22 06:23:06
22223,114.123619,22.577101,0,56,2013-10-22 06:23:21
22223,114.121353,22.576967,0,56,2013-10-22 06:23:36
22223,114.11937,22.576834,0,53,2013-10-22 06:23:51
22223,114.117683,22.5772,0,44,2013-10-22 06:24:06
22223,114.116386,22.578199,0,46,2013-10-22 06:24:21
22223,114.115379,22.579468,0,43,2013-10-22 06:24:36
22223,114.11483,22.580933,0,49,2013-10-22 06:24:51
22223,114.1147,22.581949,0,19,2013-10-22 06:25:06
22223,114.115936,22.582184,0,31,2013-10-22 06:25:21
22223,114.117485,22.583117,0,42,2013-10-22 06:25:36
22223,114.118446,22.583866,0,21,2013-10-22 06:25:51
22223,114.118652,22.584084,0,0,2013-10-22 06:28:45
22223,114.118652,22.584084,0,0,2013-10-22 06:28:51
22223,114.118202,22.583817,0,13,2013-10-22 06:29:06
22223,114.118149,22.583767,0,0,2013-10-22 06:34:06
22223,114.118149,22.583799,0,0,2013-10-22 06:36:17
22223,114.118149,22.583799,0,0,2013-10-22 06:36:21
22223,114.118149,22.583733,0,5,2013-10-22 06:36:36
22223,114.118118,22.583668,0,5,2013-10-22 06:36:44
22223,114.118103,22.583668,0,0,2013-10-22 06:36:51
22223,114.118134,22.583717,0,3,2013-10-22 06:37:06
22223,114.118118,22.583717,0,0,2013-10-22 06:42:06
22223,114.118065,22.5837,0,0,2013-10-22 06:43:36
22223,114.118019,22.583549,0,14,2013-10-22 06:43:51
22223,114.116951,22.582817,0,38,2013-10-22 06:44:06
22223,114.115799,22.58215,0,28,2013-10-22 06:44:21
22223,114.11528,22.582033,0,3,2013-10-22 06:44:36
22223,114.11525,22.581984,0,0,2013-10-22 06:47:22
22223,114.115265,22.581949,0,0,2013-10-22 06:47:36
22223,114.115234,22.581917,0,0,2013-10-22 06:47:51
22223,114.115234,22.581949,0,0,2013-10-22 06:48:06
22223,114.11525,22.581949,0,0,2013-10-22 06:48:21
22223,114.115265,22.581932,0,0,2013-10-22 06:48:36
22223,114.115234,22.582001,0,0,2013-10-22 06:48:51
22223,114.114685,22.582083,0,19,2013-10-22 06:49:06
22223,114.114067,22.583282,0,50,2013-10-22 06:49:21
22223,114.11277,22.585068,0,50,2013-10-22 06:49:36
22223,114.111969,22.586567,0,55,2013-10-22 06:49:51
22223,114.111198,22.587683,0,57,2013-10-22 06:50:01
22223,114.110664,22.588333,0,59,2013-10-22 06:50:06
22223,114.110031,22.589251,0,63,2013-10-22 06:50:15
22223,114.109329,22.59165,0,63,2013-10-22 06:50:30
22223,114.10955,22.59285,0,66,2013-10-22 06:50:39
22223,114.109932,22.59375,0,67,2013-10-22 06:50:45
22223,114.111198,22.596184,0,73,2013-10-22 06:51:00
22223,114.11235,22.598433,0,78,2013-10-22 06:51:15
22223,114.11322,22.599751,0,82,2013-10-22 06:51:23
22223,114.115334,22.602318,0,84,2013-10-22 06:51:38
22223,114.117149,22.604517,0,86,2013-10-22 06:51:53
22223,114.118385,22.605801,0,90,2013-10-22 06:52:01
22223,114.121315,22.607367,0,81,2013-10-22 06:52:16
22223,114.122765,22.608084,0,77,2013-10-22 06:52:25
22223,114.123779,22.608618,0,77,2013-10-22 06:52:31
22223,114.125053,22.60935,0,69,2013-10-22 06:52:39
22223,114.127335,22.610634,0,73,2013-10-22 06:52:54
22223,114.129166,22.611233,0,50,2013-10-22 06:53:09
22223,114.130569,22.610733,0,4,2013-10-22 06:53:24
22223,114.130531,22.61075,0,0,2013-10-22 06:53:39
22223,114.130531,22.61075,0,0,2013-10-22 06:53:54
22223,114.130531,22.61075,0,2,2013-10-22 06:54:09
22223,114.13163,22.610533,0,49,2013-10-22 06:54:24
22223,114.133781,22.610067,0,61,2013-10-22 06:54:39
22223,114.134285,22.609917,0,0,2013-10-22 06:54:54
22223,114.134285,22.609917,0,0,2013-10-22 06:55:02
22223,114.134285,22.609917,0,0,2013-10-22 06:55:17
22223,114.134285,22.609934,0,0,2013-10-22 06:55:32
22223,114.134514,22.609882,0,27,2013-10-22 06:55:47
22223,114.136299,22.609516,0,49,2013-10-22 06:56:02
22223,114.137833,22.609167,0,14,2013-10-22 06:56:17
22223,114.13903,22.6091,0,51,2013-10-22 06:56:32
22223,114.140236,22.60915,0,59,2013-10-22 06:56:40
22223,114.142265,22.609432,0,59,2013-10-22 06:56:55
22223,114.144585,22.60965,0,51,2013-10-22 06:57:10
22223,114.145081,22.609699,0,4,2013-10-22 06:57:18
22223,114.145035,22.609699,0,0,2013-10-22 06:57:33
22223,114.14502,22.609682,0,0,2013-10-22 06:57:48
22223,114.145287,22.609682,0,7,2013-10-22 06:58:03
22223,114.145302,22.6096,0,0,2013-10-22 06:58:18
22223,114.145287,22.609568,0,0,2013-10-22 06:58:33
22223,114.145302,22.60955,0,2,2013-10-22 06:58:48
22223,114.145432,22.6096,0,0,2013-10-22 06:59:03
22223,114.14547,22.609617,0,4,2013-10-22 06:59:18
22223,114.145485,22.609583,0,0,2013-10-22 06:59:33
22223,114.1455,22.6096,0,0,2013-10-22 06:59:48
22223,114.1455,22.6096,0,0,2013-10-22 07:00:03
22223,114.145515,22.609617,0,0,2013-10-22 07:00:18
22223,114.145515,22.609617,0,0,2013-10-22 07:00:33
22223,114.145515,22.609617,0,0,2013-10-22 07:00:48
22223,114.1455,22.609617,0,0,2013-10-22 07:01:03
22223,114.1455,22.609617,0,0,2013-10-22 07:01:18
22223,114.1455,22.609617,0,0,2013-10-22 07:01:33
22223,114.145485,22.609617,0,0,2013-10-22 07:01:48
22223,114.145485,22.609617,0,0,2013-10-22 07:02:03
22223,114.145485,22.609632,0,0,2013-10-22 07:02:18
22223,114.1455,22.60965,0,2,2013-10-22 07:02:33
22223,114.146317,22.609632,0,28,2013-10-22 07:02:48
22223,114.147514,22.609182,0,44,2013-10-22 07:03:03
22223,114.149017,22.6085,0,39,2013-10-22 07:03:18
22223,114.150284,22.607933,0,43,2013-10-22 07:03:33
22223,114.152283,22.60745,0,46,2013-10-22 07:03:48
22223,114.154182,22.608433,0,51,2013-10-22 07:04:03
22223,114.155167,22.607817,0,42,2013-10-22 07:04:18
22223,114.15432,22.606199,0,56,2013-10-22 07:04:33
22223,114.150101,22.602083,0,66,2013-10-22 07:05:11
22223,114.14872,22.599684,0,78,2013-10-22 07:05:26
22223,114.145233,22.5926,0,76,2013-10-22 07:06:11
22223,114.143867,22.589867,0,79,2013-10-22 07:06:26
22223,114.139282,22.576218,1,59,2013-10-22 07:07:50
22223,114.138382,22.575417,1,39,2013-10-22 07:08:05
22223,114.137466,22.575733,1,25,2013-10-22 07:08:20
22223,114.136436,22.576099,1,37,2013-10-22 07:08:35
22223,114.134636,22.576668,1,50,2013-10-22 07:08:50
22223,114.132835,22.577133,1,56,2013-10-22 07:09:05
22223,114.131714,22.577499,1,58,2013-10-22 07:09:13
22223,114.129333,22.5777,1,61,2013-10-22 07:09:28
22223,114.123703,22.576851,1,79,2013-10-22 07:09:58
22223,114.122116,22.576717,1,75,2013-10-22 07:10:06
22223,114.122116,22.576717,1,75,2013-10-22 07:10:07
22223,114.120636,22.5767,1,71,2013-10-22 07:10:14
22223,114.117966,22.576651,1,73,2013-10-22 07:10:29
22223,114.115135,22.576599,1,70,2013-10-22 07:10:44
22223,114.113831,22.576584,1,56,2013-10-22 07:10:53
22223,114.112984,22.576567,1,55,2013-10-22 07:10:59
22223,114.110764,22.576517,1,60,2013-10-22 07:11:14
22223,114.108551,22.575783,1,65,2013-10-22 07:11:28
22223,114.106316,22.574467,1,57,2013-10-22 07:11:44
22223,114.105568,22.573999,1,57,2013-10-22 07:11:50
22223,114.103584,22.5728,1,63,2013-10-22 07:12:06
22223,114.101418,22.571533,1,75,2013-10-22 07:12:20
22223,114.098801,22.570032,1,71,2013-10-22 07:12:36
22223,114.097099,22.5693,1,74,2013-10-22 07:12:46
22223,114.096397,22.569017,1,76,2013-10-22 07:12:51
22223,114.094704,22.568367,1,61,2013-10-22 07:13:00
22223,114.094704,22.568367,1,61,2013-10-22 07:13:01
22223,114.093651,22.5681,1,44,2013-10-22 07:13:08
22223,114.092735,22.567883,1,44,2013-10-22 07:13:16
22223,114.092735,22.567883,1,44,2013-10-22 07:13:17
22223,114.092003,22.567717,1,18,2013-10-22 07:13:31
22223,114.078964,22.57275,1,67,2013-10-22 07:15:33
22223,114.078613,22.57275,1,66,2013-10-22 07:15:34
22223,114.078613,22.57275,1,66,2013-10-22 07:15:35
22223,114.07827,22.572718,1,67,2013-10-22 07:15:36
22223,114.077583,22.572634,1,68,2013-10-22 07:15:41
22223,114.0755,22.571917,1,75,2013-10-22 07:15:52
22223,114.073402,22.570499,1,68,2013-10-22 07:16:06
22223,114.071251,22.569584,1,67,2013-10-22 07:16:21
22223,114.068535,22.569166,1,71,2013-10-22 07:16:36
22223,114.065948,22.568832,1,68,2013-10-22 07:16:51
22223,114.063133,22.568501,1,70,2013-10-22 07:17:06
22223,114.060783,22.567699,1,72,2013-10-22 07:17:21
22223,114.058067,22.566366,1,80,2013-10-22 07:17:36
22223,114.055397,22.565283,1,80,2013-10-22 07:17:51
22223,114.052048,22.564917,1,81,2013-10-22 07:18:06
22223,114.050064,22.565033,1,73,2013-10-22 07:18:16
22223,114.049316,22.565067,1,74,2013-10-22 07:18:21
22223,114.047348,22.565149,1,76,2013-10-22 07:18:30
22223,114.047348,22.565149,1,76,2013-10-22 07:18:31
22223,114.045815,22.56505,1,75,2013-10-22 07:18:38
22223,114.044235,22.564667,1,84,2013-10-22 07:18:46
22223,114.041481,22.563833,1,76,2013-10-22 07:19:01
22223,114.038254,22.5632,1,80,2013-10-22 07:19:16
22223,114.035469,22.562717,1,78,2013-10-22 07:19:31
22223,114.03215,22.562134,1,81,2013-10-22 07:19:46
22223,114.030548,22.561867,1,76,2013-10-22 07:19:55
22223,114.029404,22.561701,1,75,2013-10-22 07:20:01
22223,114.026367,22.561167,1,74,2013-10-22 07:20:16
22223,114.023781,22.560633,1,73,2013-10-22 07:20:31
22223,114.021919,22.560333,1,75,2013-10-22 07:20:40
22223,114.020767,22.560217,1,74,2013-10-22 07:20:46
22223,114.019264,22.560183,1,72,2013-10-22 07:20:54
22223,114.016617,22.560232,1,76,2013-10-22 07:21:09
22223,114.013565,22.5599,1,74,2013-10-22 07:21:24
22223,114.011116,22.559134,1,71,2013-10-22 07:21:39
22223,114.008415,22.557966,1,72,2013-10-22 07:21:54
22223,114.006081,22.55695,1,72,2013-10-22 07:22:09
22223,114.00338,22.55595,1,71,2013-10-22 07:22:24
22223,114.000664,22.555817,1,74,2013-10-22 07:22:39
22223,113.997803,22.555799,1,67,2013-10-22 07:22:54
22223,113.995316,22.556299,1,76,2013-10-22 07:23:09
22223,113.992531,22.557583,1,72,2013-10-22 07:23:24
22223,113.990303,22.558617,1,69,2013-10-22 07:23:39
22223,113.988968,22.559017,1,72,2013-10-22 07:23:46
22223,113.986351,22.559099,1,74,2013-10-22 07:24:01
22223,113.983383,22.558483,1,69,2013-10-22 07:24:16
22223,113.98085,22.557917,1,72,2013-10-22 07:24:31
22223,113.97805,22.557301,1,73,2013-10-22 07:24:46
22223,113.975433,22.556767,1,72,2013-10-22 07:25:01
22223,113.972717,22.556767,1,70,2013-10-22 07:25:16
22223,113.97097,22.557234,1,69,2013-10-22 07:25:26
22223,113.970284,22.557383,1,68,2013-10-22 07:25:31
22223,113.968498,22.5576,1,71,2013-10-22 07:25:40
22223,113.965881,22.55755,1,70,2013-10-22 07:25:55
22223,113.963165,22.557034,1,66,2013-10-22 07:26:10
22223,113.960747,22.556667,1,67,2013-10-22 07:26:25
22223,113.95787,22.556534,1,78,2013-10-22 07:26:40
22223,113.954933,22.5564,1,79,2013-10-22 07:26:55
22223,113.951752,22.556299,1,78,2013-10-22 07:27:10
22223,113.948868,22.555983,1,77,2013-10-22 07:27:25
22223,113.9459,22.555433,1,70,2013-10-22 07:27:40
22223,113.943436,22.555134,1,69,2013-10-22 07:27:55
22223,113.940399,22.555384,1,75,2013-10-22 07:28:10
22223,113.937614,22.555532,1,78,2013-10-22 07:28:25
22223,113.934433,22.555416,1,77,2013-10-22 07:28:40
22223,113.931549,22.555283,1,83,2013-10-22 07:28:55
22223,113.929901,22.555233,1,78,2013-10-22 07:29:03
22223,113.924133,22.555468,1,72,2013-10-22 07:29:33
22223,113.922615,22.555532,1,75,2013-10-22 07:29:41
22223,113.919479,22.555683,1,78,2013-10-22 07:29:56
22223,113.916901,22.55555,1,69,2013-10-22 07:30:11
22223,113.914169,22.55455,1,74,2013-10-22 07:30:26
22223,113.91198,22.553183,1,72,2013-10-22 07:30:41
22223,113.909203,22.551817,1,80,2013-10-22 07:30:56
22223,113.906715,22.550516,1,73,2013-10-22 07:31:10
22223,113.905136,22.548849,1,42,2013-10-22 07:31:26
22223,113.904366,22.547501,1,53,2013-10-22 07:31:41
22223,113.902763,22.5466,1,50,2013-10-22 07:31:56
22223,113.901169,22.547768,1,63,2013-10-22 07:32:11
22223,113.899384,22.549583,1,67,2013-10-22 07:32:26
22223,113.89785,22.551083,1,56,2013-10-22 07:32:41
22223,113.8965,22.552567,1,46,2013-10-22 07:32:56
22223,113.895866,22.553217,1,45,2013-10-22 07:33:04
22223,113.895203,22.553833,1,0,2013-10-22 07:33:18
22223,113.895248,22.553833,1,0,2013-10-22 07:33:34
22223,113.895264,22.553818,1,0,2013-10-22 07:33:49
22223,113.895264,22.553818,1,0,2013-10-22 07:34:04
22223,113.895287,22.553818,1,0,2013-10-22 07:34:19
22223,113.895287,22.553818,1,0,2013-10-22 07:34:34
22223,113.895287,22.553801,1,0,2013-10-22 07:34:49
22223,113.89505,22.554068,1,14,2013-10-22 07:35:04
22223,113.893982,22.553467,1,47,2013-10-22 07:35:19
22223,113.89222,22.551968,1,60,2013-10-22 07:35:34
22223,113.890717,22.550667,1,51,2013-10-22 07:35:49
22223,113.890297,22.550283,1,0,2013-10-22 07:36:04
22223,113.890297,22.550283,1,0,2013-10-22 07:36:19
22223,113.890297,22.550283,1,0,2013-10-22 07:36:34
22223,113.89032,22.550301,1,0,2013-10-22 07:36:49
22223,113.889732,22.549816,1,43,2013-10-22 07:37:04
22223,113.888268,22.548599,1,51,2013-10-22 07:37:19
22223,113.887047,22.5476,1,20,2013-10-22 07:37:34
22223,113.886833,22.547518,1,9,2013-10-22 07:37:49
22223,113.886833,22.547567,1,0,2013-10-22 07:38:55
22223,113.886833,22.547567,1,0,2013-10-22 07:38:56
22223,113.886833,22.547567,1,0,2013-10-22 07:38:57
22223,113.886833,22.547583,1,0,2013-10-22 07:39:05
22223,113.886848,22.547617,0,0,2013-10-22 07:44:05
22223,113.886848,22.547617,0,0,2013-10-22 07:49:05
22223,113.886848,22.547617,0,0,2013-10-22 07:54:05
22223,113.886848,22.547617,0,0,2013-10-22 07:59:05
22223,113.886848,22.547583,0,0,2013-10-22 08:04:05
22223,113.886848,22.547583,0,0,2013-10-22 08:09:05
22223,113.886833,22.547583,0,0,2013-10-22 08:14:05
22223,113.886749,22.547701,0,0,2013-10-22 08:19:05
22223,113.886833,22.547567,0,0,2013-10-22 08:24:05
22223,113.886818,22.54755,0,0,2013-10-22 08:29:05
22223,113.886848,22.547583,0,0,2013-10-22 08:34:05
22223,113.886803,22.547617,0,0,2013-10-22 08:39:05
22223,113.886803,22.547632,0,0,2013-10-22 08:44:05
22223,113.886833,22.547583,0,0,2013-10-22 08:49:05
22223,113.886833,22.547567,0,0,2013-10-22 08:54:05
22223,113.886848,22.547567,0,0,2013-10-22 08:59:05
22223,113.886833,22.547583,0,0,2013-10-22 09:04:05
22223,113.886848,22.547583,0,0,2013-10-22 09:09:05
22223,113.886848,22.547583,0,0,2013-10-22 09:14:05
22223,113.886848,22.547567,0,0,2013-10-22 09:19:05
22223,113.886848,22.547583,0,0,2013-10-22 09:24:05
22223,113.886902,22.547533,0,0,2013-10-22 09:29:05
22223,113.886864,22.547567,0,0,2013-10-22 09:34:05
22223,113.886848,22.547583,0,0,2013-10-22 09:39:05
22223,113.886864,22.547567,0,0,2013-10-22 09:44:05
22223,113.886887,22.547567,0,0,2013-10-22 09:49:05
22223,113.886864,22.547567,0,0,2013-10-22 09:54:05
22223,113.886833,22.547567,0,0,2013-10-22 09:59:05
22223,113.886864,22.547567,0,0,2013-10-22 10:04:05
22223,113.886848,22.547583,0,0,2013-10-22 10:06:05
22223,113.886848,22.547583,0,0,2013-10-22 10:06:20
22223,113.886848,22.547583,0,0,2013-10-22 10:06:35
22223,113.886902,22.547632,0,12,2013-10-22 10:06:50
22223,113.887466,22.547783,0,11,2013-10-22 10:07:05
22223,113.88752,22.547832,0,0,2013-10-22 10:07:20
22223,113.887482,22.547832,0,0,2013-10-22 10:07:35
22223,113.887466,22.547832,0,0,2013-10-22 10:07:50
22223,113.887466,22.547832,0,0,2013-10-22 10:08:05
22223,113.887466,22.547832,0,0,2013-10-22 10:08:20
22223,113.887466,22.547832,0,0,2013-10-22 10:08:35
22223,113.887466,22.547832,0,0,2013-10-22 10:08:50
22223,113.887436,22.547832,0,0,2013-10-22 10:09:05
22223,113.887436,22.547832,0,0,2013-10-22 10:09:20
22223,113.887421,22.54785,0,0,2013-10-22 10:09:35
22223,113.887451,22.547832,0,0,2013-10-22 10:09:50
22223,113.887451,22.547832,0,0,2013-10-22 10:10:05
22223,113.887466,22.547832,0,0,2013-10-22 10:10:20
22223,113.887497,22.547832,0,0,2013-10-22 10:10:35
22223,113.887535,22.547832,0,0,2013-10-22 10:10:50
22223,113.887535,22.547832,0,0,2013-10-22 10:11:05
22223,113.887535,22.547832,0,0,2013-10-22 10:11:20
22223,113.88752,22.547832,0,0,2013-10-22 10:11:35
22223,113.88752,22.547832,0,0,2013-10-22 10:11:50
22223,113.88752,22.547832,0,0,2013-10-22 10:12:05
22223,113.88752,22.547832,0,0,2013-10-22 10:12:20
22223,113.887497,22.547832,0,0,2013-10-22 10:12:35
22223,113.887497,22.547832,0,0,2013-10-22 10:12:50
22223,113.887497,22.547832,0,0,2013-10-22 10:13:05
22223,113.887497,22.547832,0,0,2013-10-22 10:13:13
22223,113.887497,22.547832,0,0,2013-10-22 10:13:28
22223,113.887497,22.547832,0,0,2013-10-22 10:13:43
22223,113.887497,22.547832,0,0,2013-10-22 10:13:58
22223,113.887497,22.547832,0,0,2013-10-22 10:14:13
22223,113.887497,22.547832,0,0,2013-10-22 10:14:28
22223,113.887497,22.547832,0,0,2013-10-22 10:14:43
22223,113.887497,22.547832,0,0,2013-10-22 10:14:58
22223,113.88752,22.547832,0,0,2013-10-22 10:15:13
22223,113.88752,22.547832,0,0,2013-10-22 10:15:28
22223,113.88752,22.547832,0,0,2013-10-22 10:15:43
22223,113.88752,22.547832,0,0,2013-10-22 10:15:58
22223,113.88752,22.54785,0,0,2013-10-22 10:16:06
22223,113.88752,22.547867,0,1,2013-10-22 10:16:21
22223,113.888016,22.548183,0,26,2013-10-22 10:16:36
22223,113.889099,22.549101,0,43,2013-10-22 10:16:51
22223,113.889931,22.549833,0,14,2013-10-22 10:17:06
22223,113.889984,22.549883,0,0,2013-10-22 10:17:21
22223,113.889969,22.549883,0,0,2013-10-22 10:17:36
22223,113.889969,22.549883,0,0,2013-10-22 10:17:51
22223,113.89003,22.54995,0,18,2013-10-22 10:18:06
22223,113.891083,22.550833,0,51,2013-10-22 10:18:21
22223,113.892601,22.552099,0,50,2013-10-22 10:18:36
22223,113.893715,22.553034,0,32,2013-10-22 10:18:51
22223,113.894279,22.553482,0,32,2013-10-22 10:18:59
22223,113.895416,22.552851,0,49,2013-10-22 10:19:14
22223,113.896698,22.551649,0,53,2013-10-22 10:19:29
